extend,number_of_states,RRT_execution_time,gripper_distance_cart,robot_distance_jointspace,path_exec_time
0.05,568,238,12.7622,28.2748,19.0596
0.05,388,134,8.46644,19.3217,12.9532
0.05,447,212,10.6279,22.2317,14.1243
0.05,496,189,8.97627,24.7239,18.3655
0.05,504,285,10.4617,25.1085,17.8216
0.05,269,63,8.19947,13.3286,10.3076
0.05,324,183,7.79198,16.068,10.8
0.05,619,264,10.1293,30.8455,22.5808
0.05,413,121,8.41086,20.5432,16.565
0.05,327,167,8.6568,16.2559,13.582
0.05,408,352,10.4311,20.3035,12.8787
0.05,453,187,10.0831,22.5594,16.4453
0.05,642,312,13.9427,31.9045,21.628
0.05,674,201,13.9005,33.6275,21.5382
0.05,709,276,16.5675,35.3542,24.129
0.05,617,200,13.8229,30.7449,23.894
0.05,415,165,11.5236,20.6434,15.5286
0.05,639,226,14.294,31.824,20.6626
0.05,498,189,11.9248,24.8271,17.5058
0.05,537,226,9.35642,26.6885,17.5094
0.05,606,196,10.4425,30.2082,20.6105
0.05,527,335,17.0536,26.2653,17.5939
0.05,426,127,10.9483,21.1587,15.0094
0.05,433,134,10.9542,21.5307,13.7254
0.05,514,195,11.4369,25.5649,17.0384
0.05,545,271,12.2466,27.165,22.351
0.05,508,184,10.3892,25.3036,17.4101
0.05,482,150,9.37397,23.9733,17.4853
0.05,414,130,8.80378,20.6068,16.0532
0.05,462,116,8.40901,22.9936,16.3624
0.15,183,193,13.0271,26.9746,18.9172
0.15,124,183,9.68036,18.238,13.6765
0.15,149,88,9.92611,21.8839,14.5914
0.15,116,70,8.75123,16.9891,12.7028
0.15,132,108,9.32007,19.4837,13.2883
0.15,168,139,12.0437,24.6865,17.5961
0.15,149,126,12.4858,21.9321,14.438
0.15,188,205,13.8403,27.7922,19.9334
0.15,99,110,7.06273,14.5883,11.8162
0.15,130,88,10.687,19.0963,14.4597
0.15,134,174,10.1006,19.7553,15.2624
0.15,131,136,10.1064,19.2866,12.8478
0.15,193,242,11.6229,28.4374,18.4512
0.15,122,76,9.48886,18.0916,12.0669
0.15,212,83,11.2509,31.322,18.0975
0.15,104,83,9.04648,15.2864,10.758
0.15,193,138,14.1524,28.6798,19.6854
0.15,103,68,8.72703,15.2083,10.6953
0.15,93,62,9.21073,13.5808,10.0288
0.15,197,212,15.4188,29.0019,20.429
0.15,109,89,10.8879,16.1529,10.6911
0.15,142,132,9.44077,21.0021,16.9921
0.15,135,150,10.4096,19.8909,13.2367
0.15,132,75,10.8295,19.6345,15.2065
0.15,146,115,10.6729,21.3837,16.4517
0.15,184,224,9.81029,27.1389,18.0017
0.15,123,163,8.80723,18.0388,12.579
0.15,187,113,12.1444,27.693,19.4114
0.15,104,51,7.94252,15.3866,10.5793
0.15,178,126,14.6737,26.4121,18.9911
0.25,62,72,8.80399,14.9812,11.623
0.25,96,95,12.4862,23.3278,15.7813
0.25,142,135,14.9433,35.1015,24.9596
0.25,85,102,11.3239,20.8477,12.8604
0.25,100,72,11.9085,24.2881,15.3422
0.25,68,71,8.50857,16.505,10.6667
0.25,78,93,9.48263,19.008,12.9392
0.25,102,122,12.0025,25.0199,17.6384
0.25,77,98,12.1017,18.9109,13.6963
0.25,119,92,13.6102,29.2445,21.595
0.25,91,73,11.4619,22.3956,17.3086
0.25,129,189,14.9702,31.4295,18.712
0.25,103,69,11.5082,25.1354,17.7456
0.25,100,159,11.7234,24.6619,15.5938
0.25,105,125,11.5937,25.8543,18.8663
0.25,74,66,9.02879,18.0698,11.2094
0.25,99,180,13.7939,24.1718,18.0498
0.25,109,101,10.8141,26.3289,19.481
0.25,65,83,8.66723,15.7518,10.4987
0.25,89,140,11.6596,21.6605,15.1311
0.25,124,171,12.6268,30.2313,20.2734
0.25,119,237,12.7529,29.3243,20.6971
0.25,80,78,9.15928,19.7312,13.8276
0.25,81,93,10.1973,19.8361,14.8198
0.25,73,93,9.21803,17.8709,13.0237
0.25,95,83,11.3833,23.4206,16.8163
0.25,93,73,12.8629,22.6035,15.3708
0.25,69,123,9.1723,16.9584,13.3541
0.25,67,74,9.6452,15.9712,10.3133
0.25,118,127,13.1379,28.936,19.0975
0.35,65,99,10.8184,21.7122,14.2446
0.35,77,88,10.952,26.2989,18.081
0.35,55,38,10.7864,18.8584,13.1928
0.35,77,101,13.1069,26.3862,19.0207
0.35,53,137,10.1749,18.0584,13.0506
0.35,54,83,10.0674,18.2823,13.3384
0.35,74,212,8.42923,25.2159,18.6709
0.35,73,83,10.8519,24.9095,19.364
0.35,61,72,9.82095,20.7456,14.2768
0.35,49,68,10.8478,16.5934,10.6635
0.35,62,58,9.29845,20.5231,14.7885
0.35,41,91,7.88481,13.6873,11.291
0.35,76,101,9.40955,25.8513,18.8559
0.35,63,72,10.0684,21.4584,17.7234
0.35,45,68,9.72604,15.352,12.1177
0.35,39,84,7.64525,12.8662,9.67716
0.35,67,86,10.3077,22.3093,14.2046
0.35,68,65,10.1384,23.0635,15.5129
0.35,47,50,7.99635,16.0673,11.3061
0.35,57,102,9.19414,18.9549,12.7499
0.35,49,47,7.99402,16.4724,12.665
0.35,44,77,9.26363,14.6061,10.2901
0.35,54,67,9.97532,18.3264,12.8895
0.35,75,93,11.6272,25.6451,16.6757
0.35,54,90,9.35013,17.943,12.4999
0.35,52,94,13.4744,17.6328,13.4623
0.35,69,92,11.9441,23.4614,18.539
0.35,45,68,8.24838,15.1395,12.0236
0.35,55,70,7.54906,18.5116,13.5536
0.35,58,150,8.73476,19.2832,14.2253
0.45,43,104,10.0468,18.692,12.1074
0.45,38,34,7.15099,16.1035,10.2287
0.45,53,51,9.08039,22.7673,15.3589
0.45,51,83,9.77209,21.8628,16.8678
0.45,26,47,7.43282,10.8134,7.4511
0.45,39,40,8.22429,17.0054,11.9752
0.45,41,101,9.39101,17.7305,12.5604
0.45,54,69,9.12484,23.3408,16.787
0.45,42,54,9.39843,18.3615,13.9384
0.45,43,66,9.11405,18.2595,13.243
0.45,43,58,8.66809,18.1743,12.953
0.45,28,47,7.1731,11.7087,9.09891
0.45,41,73,7.67261,17.8249,14.4667
0.45,49,47,9.83554,21.0379,15.7605
0.45,62,132,12.7566,26.9829,17.6377
0.45,44,85,8.60566,18.8406,14.4683
0.45,53,119,8.95966,22.9446,18.1978
0.45,38,53,9.38363,15.87,11.0252
0.45,50,112,10.1778,21.2427,14.4243
0.45,51,69,11.879,21.8907,14.8148
0.45,37,41,7.63393,15.323,11.6003
0.45,50,88,13.0434,21.5901,16.3689
0.45,46,124,9.27163,19.9136,13.7195
0.45,54,125,11.9849,23.3613,15.4555
0.45,38,42,8.26333,16.4265,11.459
0.45,27,38,7.68162,11.5022,7.58362
0.45,52,85,8.89531,22.6651,16.1519
0.45,41,45,8.96383,17.5413,10.9574
0.45,47,106,8.48506,19.9754,14.7692
0.45,72,169,13.2692,31.5464,21.132
0.55,35,95,9.99126,18.1348,11.1023
0.55,30,38,7.8644,15.3138,11.0302
0.55,35,148,7.20869,17.6699,13.6589
0.55,49,92,9.99703,25.4649,16.5973
0.55,48,62,9.04826,24.8537,17.836
0.55,42,83,10.5655,22.4017,13.8509
0.55,52,104,10.6172,27.1774,19.7913
0.55,59,69,10.3712,30.3124,23.0009
0.55,38,86,10.4057,20.0733,14.4832
0.55,59,124,10.9828,31.2519,19.745
0.55,33,34,8.05874,16.2948,12.4088
0.55,40,77,9.08875,21.0157,12.9137
0.55,52,133,9.75663,27.3613,17.8271
0.55,33,117,9.49515,17.2285,11.5407
0.55,36,86,8.90249,18.742,13.8134
0.55,35,54,11.8962,18.6212,13.1056
0.55,43,76,9.87348,22.9589,15.4563
0.55,54,129,10.8716,28.4479,21.587
0.55,41,74,10.0591,21.6109,15.8146
0.55,45,71,12.0098,23.0141,19.3348
0.55,37,92,10.2686,19.7748,13.1536
0.55,57,64,14.5652,29.9647,20.2158
0.55,26,34,9.44423,13.2827,9.77054
0.55,41,110,8.4238,21.0353,14.9109
0.55,33,86,10.364,17.1184,11.7597
0.55,50,111,12.6393,26.2379,19.2315
0.55,35,47,8.38929,18.5608,13.9066
0.55,37,83,7.94745,18.8674,12.8603
0.55,38,50,7.58678,19.7416,15.4918
0.55,57,103,13.3156,29.7417,20.731
0.65,31,112,11.7328,18.3118,12.1542
0.65,35,59,11.0383,21.3727,13.0021
0.65,34,128,9.81888,20.5651,15.8961
0.65,40,67,9.25943,24.2648,17.3243
0.65,32,67,10.1466,19.5539,13.6469
0.65,32,71,10.4894,19.756,14.3081
0.65,36,71,10.602,22.4364,13.6939
0.65,39,62,9.28564,24.0849,17.9051
0.65,25,72,9.4677,15.1868,12.1535
0.65,19,83,7.84132,11.6018,7.52743
0.65,47,55,9.97304,28.6681,20.5683
0.65,37,150,13.7153,22.4578,15.456
0.65,39,97,10.8785,23.4211,14.1982
0.65,30,101,10.073,18.3692,12.6077
0.65,29,118,10.3658,17.9444,11.078
0.65,36,73,11.9738,22.2037,16.3594
0.65,25,36,8.50706,15.0896,11.0944
0.65,32,99,9.08046,18.882,15.2322
0.65,25,108,11.5088,15.4759,11.3768
0.65,34,98,8.04966,20.5651,14.5643
0.65,34,88,11.0256,20.8299,13.126
0.65,29,86,8.10785,17.8164,13.5471
0.65,25,84,8.19198,15.3452,11.4027
0.65,28,101,7.81079,17.1307,12.1142
0.65,26,35,7.02406,15.7983,12.7912
0.65,29,110,8.45933,17.4001,11.1035
0.65,26,62,7.93521,16.1199,12.6247
0.65,41,93,12.6657,24.8498,16.3226
0.65,37,142,10.2674,22.6036,12.6894
0.65,26,63,10.8966,15.7569,10.8083
0.75,27,56,9.04114,18.2909,13.4206
0.75,28,145,9.35556,19.575,14.4006
0.75,33,139,9.74904,22.9993,18.1348
0.75,25,77,7.50924,17.0973,12.3165
0.75,19,38,7.6663,13.182,8.62771
0.75,26,80,8.94865,17.9313,13.4549
0.75,36,136,10.3116,24.2966,17.2928
0.75,22,61,7.64907,15.2377,10.7557
0.75,30,44,8.81149,21.5658,16.1162
0.75,24,154,9.48037,16.6865,12.6183
0.75,20,41,6.72866,13.4161,9.58632
0.75,27,56,9.42816,19.3695,14.3847
0.75,37,85,11.1775,26.2248,18.7719
0.75,36,102,12.1045,24.3338,15.4787
0.75,26,52,8.77246,17.7872,13.7004
0.75,34,98,11.464,23.9139,16.5929
0.75,22,50,7.52377,14.6955,10.7535
0.75,37,116,10.8176,25.9117,16.8554
0.75,28,83,8.72211,19.8757,13.8498
0.75,44,79,11.3073,30.4377,21.7609
0.75,18,47,7.29584,12.3442,10.0737
0.75,17,66,6.46054,11.6292,7.85314
0.75,21,38,7.49092,13.9178,9.80301
0.75,27,106,11.3205,18.6942,13.5716
0.75,39,168,17.2977,26.9689,17.7043
0.75,26,66,9.28121,18.1865,12.2073
0.75,25,50,7.49585,17.0923,13.4432
0.75,27,148,10.1025,17.3962,11.5632
0.75,28,65,8.05695,19.1449,13.3014
0.75,23,48,6.80423,15.057,10.7597
0.85,17,30,8.74216,12.6206,9.34649
0.85,19,44,8.35999,13.9593,8.9892
0.85,31,81,9.7757,24.0538,16.0303
0.85,21,98,7.85938,16.1057,11.2197
0.85,30,42,11.659,22.6171,16.114
0.85,29,79,10.0146,23.0474,16.4854
0.85,21,30,7.2013,15.6919,10.6638
0.85,29,97,10.0993,23.0396,13.9021
0.85,20,35,8.77877,15.6132,12.1477
0.85,27,48,8.80789,21.7757,14.2819
0.85,27,88,7.91016,21.0649,13.9927
0.85,21,81,9.19625,16.5009,9.96718
0.85,19,40,6.80344,14.528,11.3281
0.85,24,40,5.45341,18.864,15.2684
0.85,29,65,11.729,23.4588,19.2386
0.85,27,38,8.99384,20.4527,14.055
0.85,22,55,9.46199,17.1143,12.6497
0.85,22,91,8.17619,17.3789,12.7256
0.85,22,56,9.51123,17.8496,12.5339
0.85,20,43,9.02782,15.8774,12.1825
0.85,22,44,9.55828,16.511,13.2949
0.85,24,52,8.65615,18.263,11.6845
0.85,25,115,10.3058,19.587,12.9656
0.85,22,41,8.32104,17.387,13.6871
0.85,31,63,10.6822,24.5754,18.1146
0.85,35,90,9.89556,27.8159,18.5322
0.85,21,43,7.85871,16.9101,12.2586
0.85,18,44,8.23989,13.8194,9.94228
0.85,29,174,9.10588,22.9526,15.03
0.85,17,95,9.02195,13.2574,9.92689
0.95,20,100,10.1301,17.5099,11.617
0.95,17,30,8.54402,14.3992,11.3204
0.95,14,27,7.24352,11.6999,9.0634
0.95,17,66,7.55593,14.468,10.7787
0.95,22,56,7.76917,18.6814,15.0837
0.95,19,53,9.93358,16.2302,12.2063
0.95,33,70,13.3818,29.2817,21.1282
0.95,28,68,11.4713,24.1967,16.1174
0.95,17,60,7.75718,14.7063,10.9892
0.95,16,37,7.12661,13.3845,9.8077
0.95,25,51,8.21629,21.5346,17.399
0.95,26,51,9.33839,21.9207,12.8212
0.95,14,31,7.68916,12.315,9.52333
0.95,32,72,11.7474,27.747,16.2746
0.95,22,115,9.55517,19.8842,14.1922
0.95,18,56,6.39804,15.0548,9.81721
0.95,20,78,8.99534,17.1279,12.1943
0.95,28,60,9.23402,24.3391,16.4543
0.95,18,66,8.10957,15.3667,11.2527
0.95,23,62,7.0982,19.2185,15.4413
0.95,21,42,8.96941,18.8128,12.3256
0.95,20,91,9.76948,16.9067,13.5859
0.95,14,56,8.03895,11.9245,9.22931
0.95,17,64,7.52051,14.4707,11.143
0.95,21,94,10.6166,18.2341,12.0305
0.95,17,46,7.98307,14.4062,10.4631
0.95,22,93,6.66785,19.0716,12.6168
0.95,27,60,14.4291,24.3073,15.6666
0.95,20,33,7.07677,16.9569,13.3897
0.95,24,111,8.67185,19.7207,13.5658
1.05,20,44,9.78634,18.7118,13.122
1.05,19,68,10.5515,17.3994,12.4746
1.05,22,55,7.18518,20.467,16.1702
1.05,14,43,8.2294,13.5798,10.6844
1.05,19,39,10.2507,17.8343,12.2131
1.05,19,42,7.65169,17.129,14.6144
1.05,16,35,7.55669,15.6209,10.3957
1.05,15,46,7.33588,14.392,10.9896
1.05,22,74,10.7172,20.0147,13.9152
1.05,25,78,9.09804,24.4232,16.205
1.05,26,99,9.08616,24.49,16.0027
1.05,14,44,7.0195,13.3762,10.0004
1.05,16,44,7.59772,14.3162,9.78688
1.05,21,86,9.73477,20.3582,15.7084
1.05,21,84,9.77821,20.0218,15.6564
1.05,25,62,11.1877,23.9175,19.6239
1.05,16,50,6.47722,13.9257,10.4368
1.05,19,277,7.17884,17.597,13.0216
1.05,20,59,7.79801,18.7037,14.6941
1.05,24,48,9.6387,22.5347,16.3941
1.05,29,52,9.80706,27.7057,19.7408
1.05,20,53,11.5485,17.8591,13.232
1.05,23,95,11.2217,22.0035,15.9205
1.05,26,77,12.2539,24.7552,16.5933
1.05,24,143,12.5377,22.9077,17.3184
1.05,23,51,8.04074,21.6869,17.8395
1.05,14,41,8.4437,13.5701,9.16989
1.05,30,163,13.2166,28.6573,19.6212
1.05,29,139,10.7487,28.5878,20.9029
1.05,18,100,9.2532,16.261,11.6524
1.15,23,144,11.5101,24.2597,15.878
1.15,19,60,8.43535,18.7894,14.1097
1.15,26,70,10.7061,27.3777,19.8921
1.15,27,80,8.51267,28.5493,20.4285
1.15,26,86,10.6491,26.7138,19.7049
1.15,20,35,8.96678,20.5676,14.5186
1.15,15,31,8.46789,15.2619,10.7445
1.15,18,84,8.75941,17.7137,12.7887
1.15,19,53,8.81054,18.8762,14.6034
1.15,27,49,11.1426,28.0985,19.2659
1.15,26,79,11.4415,28.5154,19.6112
1.15,14,35,6.49602,14.4252,10.9759
1.15,25,88,15.3494,26.9871,17.8964
1.15,22,51,7.83371,23.1922,15.1128
1.15,23,107,11.1558,24.2276,17.143
1.15,24,77,9.29679,25.4893,18.0603
1.15,20,72,9.53456,19.8274,13.8122
1.15,22,97,8.76204,22.8554,18.8583
1.15,29,57,9.61415,31.1268,22.9183
1.15,20,58,9.41717,20.7796,15.0525
1.15,15,68,10.8374,14.6483,9.78783
1.15,15,63,7.83978,14.2698,11.2444
1.15,20,71,9.49359,21.134,13.8017
1.15,15,37,8.9314,15.4277,13.2032
1.15,22,45,10.1631,22.401,17.75
1.15,14,38,7.37445,14.6181,11.1387
1.15,26,75,12.5721,26.7632,16.9233
1.15,26,94,11.6392,27.3984,17.9884
1.15,14,36,7.73733,13.8022,10.4359
1.15,17,47,7.51386,17.1307,13.6612
1.25,27,109,12.9854,29.819,21.7109
1.25,21,106,9.86377,23.7226,15.272
1.25,20,77,10.0967,22.6581,15.8417
1.25,16,50,7.61248,17.5913,13.0456
1.25,12,32,6.50024,13.016,11.4688
1.25,15,59,7.01555,16.5153,13.2465
1.25,19,86,11.4201,21.3422,15.151
1.25,13,32,9.21356,14.752,10.3981
1.25,11,52,7.71223,12.3999,9.3559
1.25,26,121,11.8183,28.7302,21.2756
1.25,11,35,7.25029,12.4641,9.72752
1.25,13,49,8.58122,14.0647,11.7812
1.25,17,51,10.3609,18.4386,14.1464
1.25,21,74,9.41104,22.3822,18.1496
1.25,15,60,7.10794,15.9461,11.1999
1.25,14,50,7.8286,14.7361,11.6854
1.25,15,35,8.05526,17.2881,12.1236
1.25,23,75,9.36203,26.3429,20.7635
1.25,22,116,10.3198,25.0248,18.747
1.25,15,47,7.82391,15.8105,10.6565
1.25,10,31,7.2142,10.9891,7.93971
1.25,12,31,7.9018,12.8226,9.40521
1.25,17,88,9.8423,19.7465,14.8095
1.25,19,36,8.23837,20.5968,15.4132
1.25,14,43,8.36102,15.1094,11.2896
1.25,16,58,8.67931,17.7883,12.3787
1.25,12,74,4.96373,13.4959,11.0731
1.25,12,27,7.57838,12.5299,9.05964
1.25,16,46,9.4973,18.0904,13.0702
1.25,23,50,8.504,24.8373,17.3806
1.35,14,51,7.52224,16.3687,11.8594
1.35,20,78,10.5473,23.8599,15.1722
1.35,20,47,7.36839,23.8,17.2205
1.35,24,101,10.173,29.1836,23.2697
1.35,12,70,7.22403,14.0516,10.403
1.35,13,62,9.39312,14.9745,12.7294
1.35,18,98,8.63799,21.3681,17.1083
1.35,22,112,10.9762,26.8958,17.9599
1.35,15,90,6.61826,17.5509,12.9934
1.35,18,62,11.3052,20.7193,13.005
1.35,10,56,6.0863,10.7813,7.209
1.35,18,51,7.78535,20.9794,12.7451
1.35,17,49,8.98091,19.6206,13.4296
1.35,25,63,8.65562,30.9419,20.4402
1.35,16,46,9.17532,17.8755,12.3468
1.35,15,66,6.7543,17.4823,13.8756
1.35,16,64,7.21506,18.0154,12.7985
1.35,13,42,9.0233,14.7538,11.0931
1.35,25,79,10.3999,29.68,21.4404
1.35,25,80,10.1114,31.0243,19.1656
1.35,18,63,7.04642,21.8818,14.0895
1.35,17,40,9.05045,19.7299,14.4723
1.35,13,70,6.89234,14.8474,10.6354
1.35,18,61,8.13924,21.495,17.0801
1.35,13,49,6.13105,14.9908,10.0346
1.35,14,48,7.07378,16.073,13.497
1.35,18,53,7.08408,21.8773,16.7719
1.35,11,36,6.87229,12.9242,9.57377
1.35,27,107,11.7592,32.197,23.6311
1.35,16,44,10.0627,19.3726,12.7913
1.45,14,78,7.21648,16.6833,12.3128
1.45,19,50,9.29517,25.2378,17.3957
1.45,15,93,8.16617,18.8783,16.5475
1.45,12,59,9.09778,14.7154,10.5481
1.45,22,130,13.3627,27.0591,18.7253
1.45,12,68,6.92124,14.6043,11.5222
1.45,19,73,8.35701,23.8986,16.8444
1.45,12,35,7.35353,13.7589,10.6848
1.45,12,86,7.81482,14.6325,10.1911
1.45,13,42,6.37562,15.1178,11.3141
1.45,17,83,11.5996,21.4994,15.0154
1.45,14,49,6.12925,16.8283,11.6006
1.45,12,30,8.03886,14.7398,11.7661
1.45,12,36,7.24888,14.7089,10.5411
1.45,10,64,5.8237,12.6724,10.1771
1.45,16,53,9.4223,20.2836,15.0518
1.45,12,70,11.0408,15.6566,11.6918
1.45,14,43,8.33067,18.608,14.5607
1.45,12,75,6.98158,14.1598,10.7162
1.45,12,33,6.26519,14.7014,11.6045
1.45,11,111,6.19963,14.1499,12.0566
1.45,12,98,7.77087,13.322,9.70941
1.45,14,40,7.80489,16.8699,12.0896
1.45,25,127,12.3419,31.8726,21.5425
1.45,22,173,10.631,26.1105,17.4908
1.45,10,34,6.54223,11.676,9.06335
1.45,16,121,14.0565,20.8797,15.053
1.45,17,75,8.38565,21.8709,16.1389
1.45,20,123,13.7083,25.3644,17.2713
1.45,12,58,11.7966,15.4058,10.2086
1.55,12,60,5.36747,14.3133,11.2491
1.55,16,60,9.61149,20.8198,15.7085
1.55,9,48,6.8323,11.9774,9.51123
1.55,16,63,8.23201,22.1187,14.876
1.55,9,48,6.71015,11.7538,8.87449
1.55,13,53,6.79359,17.3736,12.7143
1.55,16,63,12.9019,21.5611,16.7659
1.55,13,41,7.81615,16.7227,12.789
1.55,12,38,7.33082,15.1948,10.0968
1.55,12,36,7.21351,16.7274,12.2056
1.55,17,42,6.77111,22.5396,17.9072
1.55,19,95,9.92745,25.5218,18.2582
1.55,15,45,9.42934,20.4738,13.6199
1.55,14,46,8.75097,19.0005,11.3846
1.55,13,72,8.83616,16.0067,11.846
1.55,16,40,9.53668,22.8935,17.2016
1.55,17,49,9.35726,24.6968,18.6359
1.55,9,27,6.36161,12.2764,8.31018
1.55,18,100,10.2329,24.2741,17.4484
1.55,14,118,7.22577,19.2604,13.9803
1.55,15,62,8.88426,21.1559,16.4403
1.55,13,64,9.10564,17.2128,12.1241
1.55,11,121,8.21172,14.6777,10.7452
1.55,15,161,10.9303,20.3801,15.5707
1.55,13,72,7.72567,16.9044,14.5738
1.55,15,61,6.75997,20.5017,13.3876
1.55,14,55,9.4562,19.604,12.9368
1.55,19,69,13.9519,26.3898,16.7044
1.55,13,46,7.11663,16.5348,11.5531
1.55,13,68,8.68323,17.5055,12.7804
1.65,8,35,6.69029,10.9518,6.95645
1.65,12,57,6.25052,17.2992,11.6246
1.65,14,89,8.34717,21.3008,15.2335
1.65,12,58,5.92414,17.3356,12.3264
1.65,14,46,7.32148,18.9584,13.7263
1.65,13,49,7.62658,17.5633,12.3618
1.65,19,96,10.0922,26.4554,16.9108
1.65,13,40,9.42506,18.7688,12.5767
1.65,10,51,6.0653,13.2765,9.52552
1.65,12,44,6.83053,15.7741,10.867
1.65,11,45,6.04341,15.7848,10.2751
1.65,15,78,9.37817,21.5685,15.2695
1.65,16,65,11.878,21.9693,16.361
1.65,22,103,11.8053,31.3707,22.027
1.65,12,35,8.74661,16.5109,12.3042
1.65,10,48,6.62064,13.7982,9.16019
1.65,16,49,9.06852,21.2395,16.2933
1.65,10,89,7.93825,13.6745,11.227
1.65,12,75,7.26173,15.2419,12.7346
1.65,16,46,7.78271,22.0388,15.7667
1.65,13,43,9.13579,18.1629,14.9957
1.65,15,108,9.64149,21.4254,16.8562
1.65,13,57,7.48682,16.8049,13.0862
1.65,19,101,12.811,28.1482,20.1149
1.65,14,63,9.86597,20.1052,15.455
1.65,13,70,7.33824,17.4666,12.5676
1.65,10,33,6.13915,12.7512,8.67775
1.65,13,120,8.91082,18.7753,13.2503
1.65,17,78,9.89369,22.7539,15.3495
1.65,10,50,7.72901,14.6907,9.29585
1.75,11,51,6.45024,15.4693,10.3382
1.75,12,78,8.80649,18.5508,13.0512
1.75,19,73,9.15256,28.4853,22.4474
1.75,12,57,8.05037,18.322,14.3248
1.75,10,43,6.0645,14.5861,11.5761
1.75,11,35,7.68872,16.1617,11.9409
1.75,10,73,10.3799,15.1738,10.7698
1.75,16,44,9.28751,24.2581,18.2254
1.75,9,72,8.30059,12.9408,9.44512
1.75,15,64,6.74595,20.4283,13.1638
1.75,10,42,7.76756,14.8712,12.5546
1.75,17,82,11.3096,26.3414,18.0389
1.75,12,74,10.0236,17.575,12.298
1.75,12,127,9.35035,17.1311,11.4109
1.75,17,91,13.6826,25.2911,15.0833
1.75,9,32,6.59218,13.4529,11.4716
1.75,11,41,7.1504,14.4926,10.3829
1.75,14,123,9.56499,21.2603,15.5466
1.75,12,86,7.42313,17.5238,12.9129
1.75,9,28,8.0913,12.7819,8.88626
1.75,15,55,7.47027,23.8031,16.3643
1.75,12,52,5.30621,16.8182,13.1176
1.75,10,71,5.79847,14.851,12.7948
1.75,9,29,7.30787,13.197,9.28039
1.75,14,51,6.96657,20.5449,12.7368
1.75,11,52,7.84506,16.009,11.1142
1.75,15,107,10.5352,23.8883,16.8792
1.75,15,81,8.71952,23.7493,17.8602
1.75,10,35,7.70779,15.6951,12.0024
1.75,12,46,7.96002,18.2218,13.2404
1.85,13,50,6.3058,19.2638,13.7311
1.85,14,58,8.87883,21.8743,15.474
1.85,11,60,6.58252,18.0957,15.5836
1.85,10,48,6.3385,16.1429,12.4872
1.85,15,95,9.22427,23.8595,16.7376
1.85,11,41,9.44894,17.2226,12.2199
1.85,10,55,6.81281,15.0292,10.8981
1.85,15,70,7.69731,22.6532,13.6566
1.85,16,110,10.3057,24.1486,16.3484
1.85,9,56,5.49379,13.3702,10.0008
1.85,12,50,7.22142,18.3115,13.2356
1.85,22,93,13.5252,34.5351,20.8448
