extend,number_of_states,RRT_execution_time,gripper_distance_cart,robot_distance_jointspace,path_exec_time
5.05,5,93,5.34923,15.4606,11.2763
5.05,6,68,5.67056,19.2722,12.7597
5.05,6,77,5.005,18.7007,12.5147
5.05,6,156,5.13272,15.2717,11.1911
5.05,5,139,4.71772,17.782,13.9892
5.05,6,68,5.56528,20.4633,12.4704
5.05,5,49,6.32363,18.3174,11.2401
5.05,6,54,4.21687,20.8638,14.4218
5.05,5,55,4.28086,13.1037,10.5393
5.05,7,365,5.44675,18.7966,13.4258
5.05,8,93,8.50692,31.0782,21.5171
5.05,6,105,6.9187,22.5324,15.8183
5.05,10,558,10.3575,31.5745,22.2166
5.05,6,75,5.8523,20.6929,15.4731
5.05,7,157,7.19952,21.2751,16.7934
5.05,5,127,5.10854,18.9998,13.5371
5.05,5,48,4.82817,16.9258,12.4528
5.05,5,46,5.78981,18.534,12.0949
5.05,6,88,5.61759,19.6701,11.4688
5.05,6,49,5.48918,22.6436,17.0584
5.05,7,135,7.22268,23.3538,17.9823
5.05,5,128,5.04373,17.6469,11.7202
5.05,6,109,5.95151,19.5882,15.6687
5.05,5,189,4.65888,15.8605,10.2464
5.05,5,100,4.97861,19.2202,14.2846
5.05,5,211,5.48009,16.8835,13.5397
5.05,8,205,6.07752,21.8228,14.7163
5.05,8,92,7.15842,32.4716,22.602
5.15,6,269,6.18024,20.2879,13.5662
5.15,5,96,4.86282,19.0507,14.9124
5.15,6,80,5.92007,19.6568,13.0407
5.15,5,171,5.33717,18.9626,15.2128
5.15,11,337,9.84678,33.1976,23.9437
5.15,5,78,3.9469,14.7133,12.9813
5.15,5,48,5.20095,18.3236,12.5239
5.15,6,187,6.46562,20.6931,17.2371
5.15,6,74,6.13009,20.9173,17.7074
5.15,8,147,7.81583,28.7508,20.7283
5.15,6,65,5.20185,20.1933,13.6332
5.15,5,102,5.47621,18.3515,12.8325
5.15,4,117,5.21289,12.1669,9.524
5.15,5,48,5.75756,19.5007,13.9152
5.15,6,205,5.54428,21.0999,15.7791
5.15,7,210,6.09711,24.3742,18.2598
5.15,4,50,4.1705,15.4365,13.2492
5.15,8,180,6.83086,28.489,22.1542
5.15,4,34,4.30722,13.5379,9.77832
5.15,7,251,8.39405,25.9227,19.3118
5.15,6,375,5.08215,18.0758,14.1682
5.15,4,103,4.41746,15.018,13.7428
5.15,5,118,4.25652,14.5915,12.2551
5.15,7,168,8.52137,24.0318,16.2226
5.15,4,33,4.61351,12.8219,10.1751
5.15,6,74,5.80063,22.3143,16.0902
5.15,5,227,5.86678,16.3577,12.5238
5.15,5,63,3.40717,20.147,15.3781
5.15,5,36,4.69847,18.0727,13.8468
5.15,6,112,6.22675,21.6581,13.1954
5.15,5,41,5.39814,19.0159,14.8851
5.15,5,103,4.53713,16.8855,12.1174
5.15,6,83,5.10685,19.0136,14.2391
5.15,7,145,6.81891,22.9717,15.9106
5.15,5,48,3.07963,15.8036,12.4207
5.15,5,83,4.30321,16.9242,12.9535
5.15,7,115,7.27648,24.2591,16.8382
5.15,6,100,6.00646,19.5051,15.6275
5.15,8,339,8.7092,30.1772,21.5243
5.15,5,48,5.57354,14.4295,10.5207
5.15,5,113,4.75009,18.1272,12.1304
5.15,5,55,4.49284,19.715,15.7724
5.15,6,235,5.46252,18.3003,15.1873
5.15,4,44,4.73069,14.6426,11.7937
5.15,7,128,6.28765,26.0682,18.771
5.15,4,70,3.5901,13.1716,7.65267
5.15,6,63,4.19426,20.1231,14.8089
5.15,6,175,5.29392,21.2527,16.0127
5.15,6,105,5.78253,22.8736,14.7533
5.15,7,57,6.66683,24.9247,18.3762
5.15,8,278,6.38758,25.737,18.662
5.15,5,68,5.5485,16.4617,13.2545
5.15,9,194,7.71346,29.542,20.0262
5.15,5,54,4.36606,16.0528,13.2928
5.15,4,47,3.84214,12.2417,9.41638
5.15,7,516,5.95562,25.5682,16.7966
5.15,4,62,4.70683,14.1532,9.46968
5.15,5,45,4.76705,19.162,13.9442
5.15,6,187,5.10813,22.2947,18.8089
5.15,6,147,3.64569,18.1594,15.2395
5.15,6,232,5.98803,18.0417,13.2371
5.15,6,123,4.42295,17.2319,12.1067
5.15,7,196,7.23137,26.1365,17.354
5.15,8,128,7.34552,29.695,20.375
5.15,7,97,6.39329,25.5775,17.38
5.15,6,133,5.30585,20.1218,13.308
5.15,9,233,9.43972,29.4397,20.0373
5.15,6,90,6.76898,21.9898,16.4922
5.15,6,155,6.34593,22.5156,16.5075
5.15,5,140,5.1158,18.6708,12.2054
5.15,4,48,4.20909,14.3277,10.4883
5.15,8,252,7.39789,27.1344,20.4636
5.15,7,82,5.19086,27.1862,19.6174
5.15,6,208,3.95277,19.2105,15.0634
5.15,8,267,7.11225,26.3164,18.8885
5.15,8,165,7.55731,27.0551,14.9834
5.15,6,76,6.05805,22.3418,15.2759
5.15,7,111,5.665,28.4848,18.9197
5.15,7,59,6.59052,22.0072,14.1933
5.15,7,164,5.8368,22.782,19.8409
5.15,8,119,7.62467,28.3511,19.5189
5.15,7,80,5.29695,22.3504,12.227
5.15,6,60,5.66599,23.7765,16.8216
5.15,6,157,5.04511,20.7386,17.6831
5.15,7,194,6.27459,21.2063,15.384
5.15,5,104,4.58012,13.7906,9.13194
5.15,7,99,5.8255,27.3979,21.7908
5.15,7,151,5.14543,22.2281,15.1273
5.15,7,86,7.58215,23.9889,15.2293
5.15,4,247,3.54309,13.0836,8.15329
5.15,7,66,5.31754,23.2857,17.6078
5.15,9,141,7.34565,26.771,20.715
5.15,5,64,4.53524,18.327,13.7879
5.15,6,99,5.74593,21.1483,13.1928
5.15,6,235,6.41218,23.1599,16.5041
5.15,4,175,4.82567,14.6921,9.39911
5.15,4,116,2.18401,14.4073,10.8462
5.15,6,58,4.64231,17.5085,12.3928
5.15,6,97,5.45169,22.0248,15.4698
5.15,7,449,6.80615,27.6617,16.786
5.25,7,153,5.81358,21.518,16.627
5.25,5,124,4.82367,18.2926,15.2449
5.25,5,95,4.83094,20.7279,13.8766
5.25,5,217,3.51572,18.5065,15.4811
5.25,6,64,5.36968,23.7393,17.4641
5.25,9,122,8.02572,30.8602,19.8674
5.25,6,159,5.33088,18.2987,12.5583
5.25,5,51,4.10186,20.342,15.8509
5.25,7,163,9.24372,23.5884,19.2441
5.25,6,125,5.43361,22.6793,14.8962
5.25,6,126,6.81858,20.9093,15.82
5.25,5,63,5.43537,15.3301,12.8106
5.25,5,55,4.59039,16.6471,12.1614
5.25,6,140,5.6889,21.0437,16.7035
5.25,7,157,6.5927,26.5158,18.3855
5.25,6,162,4.73808,19.825,13.6508
5.25,7,214,6.06842,20.5203,14.964
5.25,8,133,5.79834,27.5103,16.4765
5.25,6,121,5.26228,19.1917,14.029
5.25,6,123,6.21821,21.4478,16.3053
5.25,7,200,6.78761,21.9671,14.9718
5.25,5,70,5.69349,19.4372,17.1283
5.25,7,200,6.00099,25.2214,16.4488
5.25,5,161,5.32044,17.5845,10.6936
5.25,5,166,5.22115,16.0788,12.0382
5.25,7,100,8.17004,27.8594,18.6812
5.25,7,146,8.39703,25.7663,18.7333
5.25,7,183,6.25632,20.1071,12.9031
5.25,8,76,5.55252,27.1364,18.841
5.25,6,109,5.05637,21.2316,15.3609
5.25,6,70,5.21931,22.8554,17.1382
5.25,5,37,4.72386,16.8171,11.2071
5.25,7,191,6.15781,25.4449,17.5338
5.25,6,199,5.86447,22.3288,15.6242
5.25,7,115,7.21457,25.1467,18.5944
5.25,4,93,4.70463,13.3189,11.4474
5.25,6,277,5.44634,15.9773,12.4644
5.25,5,64,2.92002,19.0926,13.9239
5.25,5,177,4.99246,14.9489,11.423
5.25,4,61,3.10947,15.2593,11.7139
5.25,4,68,4.17667,14.1723,12.9481
5.25,10,335,8.94723,33.2112,20.1777
5.25,6,228,6.86914,23.1931,18.0257
5.25,7,92,7.5718,25.2833,20.2822
5.25,6,201,6.44614,19.2065,16.5005
5.25,6,64,4.46371,20.0594,15.4816
5.25,6,125,7.06811,21.1904,15.2548
5.25,5,68,3.38375,19.1338,15.1988
5.25,7,353,6.04689,23.5926,16.9744
5.25,6,87,5.14933,18.8055,14.8142
5.25,6,152,4.03138,17.7512,12.2936
5.25,6,101,7.55864,21.8925,16.8704
5.25,9,271,9.12687,32.3115,21.7747
5.25,5,36,4.58889,17.8718,12.106
5.25,6,238,4.27846,19.9984,14.4744
5.25,5,41,5.61568,17.0621,13.031
5.25,7,183,4.90071,25.5389,16.2492
5.25,7,128,8.4447,26.2151,19.3626
5.25,6,195,6.98664,23.8437,16.1608
5.25,6,63,4.29051,18.2197,11.3666
5.25,7,122,7.28832,27.3606,19.2769
5.25,6,195,5.9857,25.3319,18.9586
5.25,7,83,6.41229,23.3643,16.2291
5.25,9,137,9.42933,32.7469,21.5314
5.25,5,84,5.32829,15.3923,11.048
5.25,5,78,4.76045,18.6775,13.3937
5.25,9,185,10.6916,33.3185,21.6238
5.25,7,153,6.27947,24.437,17.7262
5.25,7,136,5.58656,23.1818,14.9968
5.25,6,177,6.40404,25.1818,15.3662
5.25,5,320,5.2063,15.4072,10.3041
5.25,7,155,5.92963,21.7382,15.9694
5.25,5,175,4.88264,16.4193,11.6668
5.25,6,113,7.51788,23.3799,13.5094
5.25,5,140,5.41061,18.8222,14.4636
5.25,6,129,5.36204,18.3409,12.5216
5.25,6,347,5.18295,15.5528,11.8886
5.25,5,62,5.62595,19.7286,13.5292
5.25,8,164,6.11048,28.3065,20.1537
5.25,5,222,4.35293,16.6901,13.2445
5.25,5,243,2.43972,16.6262,12.2612
5.25,6,90,5.65432,19.4539,12.9501
5.25,6,153,5.27584,20.2633,14.0977
5.25,8,91,7.14256,33.854,20.8628
5.25,6,64,5.50492,19.1327,15.0976
5.25,6,48,4.20111,18.3654,12.1342
5.25,6,189,4.47951,18.8385,13.071
5.25,6,199,5.04209,21.9574,16.0949
5.25,5,124,5.03532,17.5312,12.6061
5.25,7,53,5.36255,23.6713,15.9268
5.25,5,56,4.20542,20.6793,13.9099
5.25,6,189,4.87031,20.6348,16.2248
5.25,6,52,5.9559,18.151,12.7975
5.25,5,32,5.25969,16.509,11.3312
5.25,6,102,5.99158,24.2982,14.9663
5.25,11,198,10.7593,44.9694,28.6977
5.25,4,40,3.86867,14.1606,9.52926
5.25,4,256,4.47612,13.1915,10.105
5.25,4,159,5.07042,11.8955,8.74605
5.25,6,72,5.58786,21.1658,17.3356
5.35,6,115,4.35855,19.0899,11.5824
5.35,6,336,5.57641,23.6539,17.0736
5.35,4,63,4.79875,13.3494,11.6382
5.35,5,141,5.50936,16.3148,10.9881
5.35,6,99,4.7398,20.8982,16.3382
5.35,5,67,3.86451,18.8289,12.0112
5.35,5,60,4.31884,18.2463,15.7668
5.35,6,142,4.1725,22.683,14.5054
5.35,6,381,4.62554,18.3371,15.5447
5.35,6,51,6.17697,19.239,14.6712
5.35,6,58,5.31283,19.1626,15.9966
5.35,6,118,4.84569,21.8644,16.3366
5.35,5,47,5.36041,15.0896,10.1972
5.35,6,89,4.64222,17.2697,11.528
5.35,6,137,5.75643,18.4416,14.5894
5.35,5,207,4.96217,16.5251,11.7889
5.35,4,47,3.80599,12.5282,11.3518
5.35,4,50,3.25766,12.5309,9.26041
5.35,5,261,4.26454,15.9392,13.7738
5.35,5,226,4.1478,18.349,15.0417
5.35,6,89,4.38611,14.3889,9.79746
5.35,4,139,3.40872,12.5599,10.1043
5.35,5,235,5.21457,19.5642,16.1655
5.35,9,264,7.12868,29.4759,20.2257
5.35,7,195,7.28138,24.4438,21.0124
5.35,5,47,3.64921,16.0716,11.0342
5.35,5,40,4.59517,20.9981,14.3931
5.35,6,94,6.0152,20.9742,16.244
5.35,4,43,5.53135,13.4818,10.4617
5.35,7,144,8.52132,29.1457,18.6839
5.35,5,59,5.4816,15.508,12.4392
5.35,5,116,4.96215,17.3038,13.105
5.35,6,122,5.08605,22.7994,16.3978
5.35,5,99,5.49579,15.7729,11.9523
5.35,8,614,9.63084,27.7784,15.4784
5.35,6,101,5.63215,21.1941,14.736
5.35,6,155,6.49153,20.745,14.8607
5.35,6,105,4.69114,23.3684,16.9996
5.35,6,93,6.75241,20.3239,15.6467
5.35,6,93,5.24524,20.8569,15.2443
5.35,5,94,5.68013,17.6902,14.3177
5.35,5,106,4.13732,18.2134,9.89401
5.35,6,173,5.11778,17.7619,13.5838
5.35,5,100,4.36263,16.2597,14.457
5.35,4,174,4.96812,12.3255,9.46451
5.35,8,73,6.50442,30.883,22.0688
5.35,7,103,6.83852,30.0325,20.4711
5.35,4,128,4.40613,12.9328,9.93372
5.35,5,434,4.51742,15.7592,10.9502
5.35,7,83,6.06914,25.7715,20.2944
5.35,5,52,4.73076,15.5507,11.0233
5.35,5,95,4.08574,14.6206,10.9726
5.35,5,95,4.90957,18.402,15.4285
5.35,7,166,7.21779,26.0598,19.092
5.35,6,134,6.0751,19.0886,13.6555
5.35,6,68,5.62602,24.5361,17.4823
5.35,4,50,4.78196,12.3889,9.17609
5.35,6,74,5.84079,20.6915,13.8956
5.35,7,508,5.66228,21.2995,14.5119
5.35,6,142,4.25224,25.6621,17.7509
5.35,5,101,4.273,14.9989,11.0649
5.35,6,171,5.12898,23.2046,14.6756
5.35,5,226,4.28498,16.7084,10.7055
5.35,4,50,3.60175,12.299,9.12081
5.35,10,196,8.75964,35.7947,24.127
5.35,7,205,5.53501,27.4326,19.8034
5.35,8,236,6.29056,31.2509,20.2504
5.35,9,298,9.56862,29.8329,20.6912
5.35,6,73,6.4267,20.5404,15.8262
5.35,4,312,4.5981,13.8935,10.6285
5.35,5,132,4.99683,17.2637,11.188
5.35,8,745,8.53065,27.4475,17.0381
5.35,8,88,9.64751,29.7985,22.7616
5.35,6,77,4.65924,18.5568,14.2198
5.35,5,104,3.20486,19.277,16.8279
5.35,4,48,5.09419,10.9396,8.05534
5.35,7,199,6.36593,23.2275,16.4519
5.35,6,42,5.44974,21.1835,14.9881
5.35,6,76,4.59341,21.3622,14.0519
5.35,8,255,6.40522,24.5592,16.8192
5.35,6,78,4.49963,20.8631,16.8415
5.35,5,150,5.16925,17.337,13.456
5.35,7,135,6.23848,26.974,17.4757
5.35,5,165,4.68727,16.6834,10.212
5.35,5,300,6.00294,15.2924,10.2984
5.35,5,117,5.88853,18.0982,15.1596
5.35,7,173,4.94785,27.8122,22.8793
5.35,5,102,4.65787,18.3483,12.0547
5.35,5,84,4.3525,19.9956,14.1871
5.35,5,88,4.69428,17.2315,11.8938
5.35,6,55,5.55014,21.1114,14.3562
5.35,6,126,5.13158,24.2869,18.2302
5.35,6,49,5.47719,19.8311,16.7702
5.35,6,60,5.26635,15.4554,10.9912
5.35,8,160,6.39411,30.2431,23.1492
5.35,6,56,6.26526,19.547,15.6294
5.35,5,52,4.80265,17.6549,10.5686
5.35,6,181,5.77743,21.2104,16.0524
5.35,7,186,5.24408,26.9279,18.4101
5.35,5,28,5.01063,16.2073,12.8358
5.45,6,178,5.73827,21.0648,14.4341
5.45,4,46,4.32697,15.9543,11.6286
5.45,5,46,5.28585,19.7818,14.5657
5.45,8,99,8.96711,28.6174,20.9028
5.45,5,119,4.77146,18.6355,14.6006
5.45,6,53,5.10124,17.2629,12.2962
5.45,10,199,7.25762,34.9253,23.3693
5.45,4,45,4.73213,15.1105,12.3641
5.45,9,345,6.92187,37.8752,22.164
5.45,6,177,5.68568,20.7427,15.4414
5.45,7,161,7.07323,24.4451,17.7177
5.45,4,39,3.80802,15.4198,11.2172
5.45,5,126,3.73979,14.1152,8.6057
5.45,6,400,6.12196,22.0065,15.8748
5.45,6,116,5.52399,22.7732,16.2066
5.45,5,79,5.0138,18.6747,13.4263
5.45,7,140,8.13092,23.582,19.4177
5.45,6,179,5.41185,24.235,19.2618
5.45,6,224,4.36254,20.4028,15.4157
5.45,6,250,4.63975,17.9157,12.2746
5.45,6,296,5.45524,19.9012,12.8404
5.45,6,118,4.3666,21.4239,14.9238
5.45,6,65,4.90137,20.7969,14.7298
5.45,4,55,3.90834,16.2339,12.7274
5.45,5,122,5.87747,17.0739,12.3979
5.45,4,45,4.23928,15.6007,9.75157
5.45,6,332,6.13599,19.8133,12.4386
5.45,9,457,9.85459,34.0401,22.4942
5.45,6,217,5.1277,16.9093,12.7626
5.45,5,62,4.39592,20.0797,14.28
5.45,5,31,5.75296,20.279,15.8761
5.45,6,124,5.62146,21.7867,16.2928
5.45,4,94,3.92204,13.1677,10.8697
5.45,5,249,5.66389,16.0247,12.506
5.45,5,135,5.91277,18.3241,14.9991
5.45,7,224,5.90216,22.2596,18.2476
5.45,8,119,7.36465,27.5531,19.0219
5.45,8,111,7.661,31.2192,20.5055
5.45,6,261,5.8003,20.0973,15.9284
5.45,5,171,5.87523,16.1033,12.1669
5.45,7,215,5.56444,24.6658,18.432
5.45,7,93,5.43114,21.3097,16.29
5.45,8,165,7.07826,26.5089,19.4771
5.45,7,67,4.89813,27.0779,19.6363
5.45,6,188,6.20068,19.4986,12.5521
5.45,10,211,9.78774,34.4166,21.6978
5.45,6,64,5.24264,19.9469,15.3368
5.45,7,177,6.48502,24.1114,16.8262
5.45,8,162,9.35696,32.4863,20.9747
5.45,5,222,5.36804,14.0734,11.2633
5.45,5,186,4.55058,19.4738,13.5773
5.45,6,144,6.4135,21.6913,16.1838
5.45,8,232,7.88575,30.5083,19.8325
5.45,6,90,5.16704,23.8097,14.5693
5.45,5,63,5.23563,17.7376,13.7463
5.45,6,75,5.14812,20.7066,14.0788
5.45,7,179,7.90037,26.2125,16.3545
5.45,6,75,4.6835,22.551,19.3309
5.45,6,225,6.26523,24.8731,18.1318
5.45,6,63,7.23857,23.7331,16.73
5.45,5,262,4.71983,14.8984,11.4227
5.45,5,47,5.18332,17.69,12.3393
5.45,4,160,4.79907,13.0437,10.4043
5.45,5,136,3.87114,17.6052,13.2221
5.45,4,101,4.69888,13.563,10.8899
5.45,6,78,5.13525,24.9782,18.003
5.45,8,281,7.81332,22.5716,14.0245
5.45,7,130,6.965,24.1781,14.8924
5.45,6,228,6.42828,19.0022,14.4384
5.45,6,68,5.8059,20.8592,14.1885
5.45,6,81,4.72939,19.8166,14.0977
5.45,5,138,4.22038,17.2877,12.126
5.45,8,124,5.44723,26.7715,18.2831
5.45,8,256,7.24804,28.8728,20.2248
5.45,7,111,5.96799,26.7464,20.372
5.45,6,78,4.56263,24.6993,16.4422
5.45,6,119,4.95642,21.018,15.1791
5.45,8,150,8.12244,33.0264,20.0583
5.45,7,77,5.36761,25.0089,16.7336
5.45,5,125,4.14968,17.3603,15.0954
5.45,6,229,4.02798,18.6969,12.5805
5.45,7,220,5.60186,24.2062,17.7882
5.45,5,93,5.2089,17.4236,15.4575
5.45,5,68,4.80144,17.2897,13.4255
5.45,7,143,6.19959,24.5606,19.303
5.45,5,173,4.35799,16.2147,12.2667
5.45,5,42,3.76709,15.6326,10.5894
5.45,5,187,4.87475,15.7662,12.3876
5.45,5,197,5.07721,16.3636,11.1032
5.45,7,166,6.65187,24.8823,16.5334
5.45,5,73,5.98116,21.0377,16.8607
5.45,6,107,5.77281,22.4878,15.2677
5.45,8,199,8.19339,33.0624,21.5348
5.45,7,380,5.87971,23.0654,15.5845
5.45,7,135,5.39987,28.2045,19.0795
5.45,5,156,5.08858,18.8872,14.3414
5.45,5,52,4.80639,19.5798,14.3254
5.45,6,370,3.14959,17.1168,11.1746
5.45,5,86,4.12497,18.5418,14.5787
5.45,7,91,5.26943,24.3178,18.5695
5.55,7,253,6.19673,25.1931,17.2403
5.55,5,178,5.4257,16.4948,12.7642
5.55,5,73,5.6491,15.3323,12.0166
5.55,6,43,6.19435,21.8714,17.1388
5.55,7,104,5.71611,24.8758,19.3286
5.55,6,69,6.39106,22.2248,16.0878
5.55,7,350,6.5767,24.3869,16.631
5.55,4,31,3.91385,15.8297,12.3667
5.55,8,199,8.80551,30.5628,21.4999
5.55,5,89,4.53593,17.6075,11.7304
5.55,7,120,5.54578,27.6233,21.419
5.55,5,34,4.24836,16.7496,12.8144
5.55,5,63,3.61384,16.9542,11.063
5.55,5,65,5.04617,15.2022,11.1179
5.55,5,358,6.39725,14.8106,11.4566
5.55,7,134,5.41464,26.9484,18.277
5.55,8,191,7.34751,23.1171,16.654
5.55,9,104,7.87069,36.2151,23.1866
5.55,7,283,6.96084,23.6756,16.3577
5.55,4,53,4.29573,16.1757,11.5813
5.55,7,159,6.68443,26.5174,17.3349
5.55,6,218,6.82997,21.8831,15.7768
5.55,6,51,5.15941,24.0576,14.5559
5.55,6,310,6.90573,17.1829,11.3843
5.55,5,31,5.12231,17.8057,11.8107
5.55,8,296,6.75565,26.8046,16.527
5.55,7,97,7.07065,26.3798,17.634
5.55,6,113,5.57263,19.4218,15.968
5.55,6,140,5.86004,17.537,12.8211
5.55,6,60,4.96913,20.1099,13.6051
5.55,5,40,4.26109,17.3512,11.6274
5.55,6,197,5.18387,22.767,15.8535
5.55,5,50,4.51396,15.5306,11.2035
5.55,5,316,4.93137,17.1993,12.7402
5.55,6,382,7.37175,17.6136,12.4142
5.55,6,120,6.61942,23.3857,15.1199
5.55,6,107,5.14779,17.2474,13.6889
5.55,7,211,6.25152,27.5609,20.084
5.55,5,42,5.48197,18.4031,13.4889
5.55,4,75,4.45266,13.3105,11.2327
5.55,6,266,4.76242,17.8869,15.4649
5.55,5,102,4.66789,16.647,13.0556
5.55,5,72,4.51711,17.951,13.1325
5.55,5,100,3.7123,20.8075,16.1853
5.55,5,95,4.40805,21.2145,17.3122
5.55,7,179,4.78253,22.7413,16.8002
5.55,6,53,5.42561,22.8621,17.0753
5.55,7,282,7.0424,31.7852,17.5501
5.55,8,135,5.72078,26.4122,18.1521
5.55,6,95,4.72813,21.0222,13.0528
5.55,5,110,4.08703,16.407,12.5557
5.55,7,183,7.1812,25.2387,16.6331
5.55,7,114,6.87346,24.4729,18.6227
5.55,7,370,5.82011,23.4801,15.338
5.55,7,169,4.97664,26.6624,17.9124
5.55,7,232,5.10249,26.5736,19.219
5.55,8,390,7.52979,26.9344,20.173
5.55,8,165,5.83302,28.6863,19.1144
5.55,6,138,5.11863,21.2061,14.8595
5.55,5,111,6.2501,14.1443,9.98482
5.55,4,41,4.26161,16.2782,13.2658
5.55,6,74,5.20769,18.0477,13.1995
5.55,6,191,5.55269,24.669,17.4647
5.55,8,260,6.38387,28.031,20.452
5.55,6,148,4.68986,20.9888,14.752
5.55,7,159,7.47483,24.6286,16.0851
5.55,4,49,4.2628,15.6574,11.495
5.55,10,177,10.2656,40.2132,25.9631
5.55,6,133,5.36873,20.7006,13.3375
5.55,7,131,7.84209,27.6053,19.3693
5.55,4,94,4.1799,13.1899,10.3555
5.55,5,217,5.18932,17.1052,13.2819
5.55,5,131,4.37621,14.9665,10.3005
5.55,9,795,9.07745,25.6654,17.1762
5.55,6,159,5.31532,21.2904,14.8147
5.55,5,32,5.03584,16.4102,12.6073
5.55,5,42,4.92387,18.1696,10.4363
5.55,5,103,3.94704,15.111,10.4548
5.55,5,37,5.78862,18.6962,14.5898
5.55,5,40,5.09209,18.198,14.2299
5.55,6,157,6.62886,21.5991,16.3067
5.55,9,254,9.21092,31.2052,24.6803
5.55,7,182,5.97114,26.4904,16.1971
5.55,5,88,5.45324,19.8705,14.895
5.55,7,561,4.64707,25.0815,18.0158
5.55,7,268,8.95369,27.4684,21.7835
5.55,8,174,6.18554,25.6288,17.5305
5.55,6,227,5.74228,21.6829,16.2454
5.55,5,89,4.93619,13.8089,11.1999
5.55,7,202,6.97864,26.4739,19.1099
5.55,5,122,4.44749,15.5371,11.69
5.55,6,127,8.27138,19.6515,13.4184
5.55,6,342,6.26501,21.5921,15.559
5.55,5,77,4.73354,15.4516,13.1359
5.55,5,389,5.31299,16.6769,12.8168
5.55,6,96,7.2344,21.4955,16.1261
5.55,5,176,3.81534,13.6779,10.4002
5.55,6,101,6.15357,19.1812,12.7497
5.55,5,34,4.29739,15.4211,10.5633
5.55,5,47,5.30993,21.1723,16.3808
5.65,6,80,5.10193,22.6127,17.3469
5.65,7,70,6.45451,20.0718,14.9501
5.65,4,40,4.51744,12.7894,10.0794
5.65,7,145,5.27436,30.1433,18.3748
5.65,6,171,4.86762,17.8302,12.1851
5.65,6,101,5.78554,21.6103,15.0346
5.65,6,62,4.97875,18.3592,14.0461
5.65,7,147,8.07374,25.6037,19.1028
5.65,5,53,5.13229,21.5954,16.0529
5.65,6,186,5.31091,16.7004,10.1171
5.65,4,30,3.81883,16.2861,12.191
5.65,5,76,4.87705,17.614,10.8384
5.65,6,122,5.14451,24.6391,16.4095
5.65,5,112,5.38773,14.3671,10.0465
5.65,8,388,7.68479,25.5946,19.7507
5.65,5,115,5.44449,15.3584,10.3715
5.65,5,89,4.19173,18.5605,14.4897
5.65,6,171,5.33716,23.1945,15.4763
5.65,5,43,4.65694,18.7063,12.3587
5.65,6,128,5.90553,24.9684,17.51
5.65,10,243,11.2564,31.6778,18.4663
5.65,7,305,7.62986,26.9236,16.7818
5.65,5,229,4.72831,16.4344,11.1655
5.65,6,78,6.07468,21.5568,13.2293
5.65,5,185,4.65729,21.072,16.2694
5.65,8,133,7.72991,33.1027,21.1403
5.65,7,201,5.61813,30.6025,20.2435
5.65,6,230,7.96385,23.5725,15.1217
5.65,8,113,9.46775,34.8693,19.1452
5.65,5,137,4.68082,17.0302,13.3321
5.65,6,209,5.2166,23.3646,14.2712
5.65,5,80,5.40149,19.8045,15.3517
5.65,6,235,6.32365,19.9051,14.8892
5.65,6,95,6.7016,22.0135,15.0916
5.65,7,84,6.43194,27.6763,20.1905
5.65,7,227,5.52518,21.6478,18.1381
5.65,6,60,5.15184,20.3919,15.1928
5.65,7,105,6.91779,26.0499,20.4074
5.65,5,101,5.24338,17.4814,13.8605
5.65,4,29,4.1924,13.6551,8.9149
5.65,6,349,6.9621,23.7481,16.4634
5.65,10,162,8.46942,40.9212,24.2239
5.65,8,88,6.72249,35.1407,20.9842
5.65,5,64,4.53528,15.3946,11.241
5.65,6,100,5.84247,22.1521,16.6561
5.65,5,91,5.79232,21.1137,14.869
5.65,5,227,5.90671,18.347,12.8853
5.65,6,50,6.20034,24.6975,18.0593
5.65,10,390,8.11086,33.7549,21.306
5.65,5,69,5.75783,21.811,18.4436
5.65,6,191,5.73492,22.2346,16.8417
5.65,5,62,6.23141,16.757,12.7827
5.65,7,97,4.79332,24.8579,18.8657
5.65,4,54,4.36677,16.9124,14.0825
5.65,5,58,4.91917,21.8629,16.3812
5.65,6,109,5.60083,24.2344,16.9877
5.65,5,92,4.83327,18.2274,13.4959
5.65,8,130,7.27845,34.7556,24.3992
5.65,5,264,5.88077,14.5646,10.0039
5.65,8,131,7.08444,29.0071,18.1827
5.65,6,164,4.29976,19.8965,15.9245
5.65,5,187,5.49391,16.3755,12.4828
5.65,5,86,3.77607,19.3118,17.7416
5.65,6,110,4.74363,19.8353,13.8141
5.65,5,104,2.76468,11.9303,7.42558
5.65,6,147,5.61415,24.2449,16.4161
5.65,6,82,6.11456,23.9989,17.976
5.65,5,51,4.99295,17.7749,13.492
5.65,8,113,5.94955,26.5517,16.9413
5.65,7,288,5.73095,29.1277,18.8446
5.65,8,215,6.51518,27.7512,16.9971
5.65,5,70,5.22324,18.8529,13.2902
5.65,4,95,4.73449,14.7325,10.0228
5.65,6,97,5.91726,22.2248,15.7796
5.65,9,121,6.28478,30.8827,20.8087
5.65,5,60,5.86687,19.3541,15.5372
5.65,7,250,5.99835,21.7509,14.3801
5.65,5,121,4.67499,18.4508,14.9705
5.65,5,101,4.96579,18.3478,11.4374
5.65,5,93,5.27993,16.8425,13.7698
5.65,7,146,6.11775,25.9406,18.5393
5.65,5,114,5.13397,17.9099,14.3605
5.65,7,106,6.72102,25.5085,17.5939
5.65,5,126,4.7946,16.7307,11.3633
